id,label,username,name,type,tweet_count,in_degree,out_degree,weighted_in_degree,weighted_out_degree,years,score
204939875,@rojacolorada,rojacolorada,Maria Luisa Piñeira /❤ 🌹,user,17,25,26,27,51,2016:10|2017:7,129
256995524,@Alecrin68,Alecrin68,"""Alecrin"" J.L.Lasquetty",user,17,9,36,18,59,2014:6|2015:4|2016:3|2017:2|2018:2,128
965883048,@JuanaZamora1975,JuanaZamora1975,Juana Zamora,user,18,9,36,9,65,2015:6|2016:11|2019:1,128
414643806,@VaIIsDe,VaIIsDe,Rosa Roja para ti/❤️,user,12,20,30,37,54,2016:11|2018:1,127
36973881,@inesluis,inesluis,Inés Luis / ❤️,user,14,16,30,24,60,2015:12|2016:1|2018:1,126
2880231533,@rosira_rosi,rosira_rosi,Rosi,user,5,17,20,60,51,2018:4|2019:1,126
65443999,@Elejedelmal,Elejedelmal,El Eje del Mal,user,17,6,24,19,55,2015:6|2016:10|2017:1,125
464396333,@cadenise79,cadenise79,Denise Campos,user,10,3,17,8,86,2018:10,124
414162404,@gortiz48,gortiz48,gortiz/,user,17,4,41,5,68,2015:1|2017:9|2019:7,124
269321658,@lamaketu,lamaketu,laniñalospeines,user,8,13,44,37,63,2014:2|2016:2|2017:3|2018:1,124
817319598504706052,@Maribelromero57,Maribelromero57,Maribel Romero Ramír,user,7,7,57,7,96,2017:5|2018:2,124
886147820872486912,@bedmar_pere,bedmar_pere,Mercedes Bedmar /❤,user,9,10,34,14,81,2018:5|2019:4,122
138036177,@EspartakoMarx,EspartakoMarx,César de Oriente,user,12,3,14,23,63,2016:12,122
80899853,@rosamariaartal,rosamariaartal,Rosa María Artal,user,25,6,17,6,41,2011:13|2012:2|2013:2|2014:7|2015:1,122
16113694,16113694,,,derived,0,54,0,122,0,,122
2839509903,@Crisdelpino78,Crisdelpino78,Cristina Morales /❤,user,1,26,19,99,19,2017:1,121
3293087705,@letra_escarlata,letra_escarlata,Teresa Domínguez #RESISTERS ♀️,user,6,21,38,42,60,2018:5|2019:1,120
927977993464696832,@AnaBentezOrozco,AnaBentezOrozco,Ana Benítez Orozco /❤️/ 🇪🇸,user,7,0,65,0,98,2018:1|2019:6,119
95179445,@latierruca,latierruca,Cantabria ® 💢,user,8,17,36,36,59,2014:1|2015:4|2016:3,119
456698650,@masdemafalda,masdemafalda,vaderetro,user,11,13,21,28,58,2016:1|2019:10,119
747457445795069952,@SarayMedina81,SarayMedina81,Saray Medina,user,3,15,22,61,49,2017:3,119
1482088506,@trinity9929,trinity9929,BPG,user,1,29,24,92,24,2018:1,119
367237698,@AngelLlp13,AngelLlp13,Angel Llinás Parra,user,3,8,34,49,60,2018:3,118
1352475511,@InmaOrquin,InmaOrquin,Inma,user,12,8,40,11,71,2016:12,118
724875670413783040,@srabuchos,srabuchos,carla,user,11,4,49,4,81,2018:5|2019:6,118
132476731,@future_vision_7,future_vision_7,𝐓𝐡𝐞 𝐅𝐮𝐭𝐮𝐫𝐞 𝐕𝐢𝐬𝐢𝐨𝐧 𝐗,user,9,3,59,4,86,2017:8|2018:1,117
1121535090,@pais_ahora,pais_ahora,AhoraTuPais,user,1,49,14,100,14,2018:1,117
984908796,@PilarFrg,PilarFrg,Pilar Fernández,user,8,0,58,0,93,2017:1|2018:7,117
63760278,@tomasamparan,tomasamparan,Tomás Amparán 🇪🇦 💢,user,19,8,26,8,52,2014:3|2015:4|2016:4|2018:5|2019:3,117
54134167,@Saramurcia,Saramurcia,Sara Martin ♥️🇪🇦,user,11,30,36,35,48,2015:6|2016:1|2017:1|2018:2|2019:1,116
345066903,@jor_esc,jor_esc,JORGE,user,8,41,24,56,35,2014:5|2015:3,115
228762585,@jordisf1,jordisf1,jordi solé 🌹,user,1,18,1,111,1,2019:1,115
19028805,19028805,,,derived,0,49,0,115,0,,115
523386042,523386042,,,derived,0,89,0,115,0,,115
845079415,@HueteDiaz,HueteDiaz,𝑴𝒆𝒓𝒄𝒉𝒆 𝑯𝒖𝒆𝒕𝒆 𝑫𝒊𝒂𝒛🌹⚘💜♀️,user,6,30,30,50,46,2015:3|2016:3,114
374203860,@JosAndresOrtiz,JosAndresOrtiz,José Andrés Ortiz,user,13,5,30,6,69,2015:1|2016:6|2017:3|2018:3,114
364528766,@ElHuffPost,ElHuffPost,El HuffPost,user,23,14,3,14,29,2017:6|2018:17,112
223177960,@colintibs,colintibs,Pablo Edu Ndongo,user,8,16,3,77,10,2018:7|2019:1,111
2548513340,@pacmateos,pacmateos,Francisco Mateos,user,7,4,57,4,86,2017:3|2018:2|2019:2,111
2457078330,@juanlula,juanlula,Juan Luis Lara,user,11,4,47,4,73,2016:6|2019:5,110
425119821,425119821,,,derived,0,57,0,110,0,,110
108994652,@Albert_Rivera,Albert_Rivera,Albert Rivera,user,0,71,0,109,0,,109
1097997626,@cielikolindo,cielikolindo,Yolanda Rodríguez Villegas,user,7,19,17,38,50,2018:6|2019:1,109
2951692649,@josemoralespra1,josemoralespra1,Jose Morales Pradana,user,15,5,38,7,57,2015:1|2016:1|2017:1|2018:7|2019:5,109
862413470968446977,@makea1971,makea1971,makea1971,user,6,3,19,11,80,2017:6,109
755815754000367616,@YoPspvPsoe,YoPspvPsoe,Militantes PSOE València 🌹,user,3,36,26,56,44,2018:3,109
272492194,@Isaga89,Isaga89,Isa Gaspar,user,2,25,17,81,21,2018:2,108
89165765,@martuniki,martuniki,Martu Garrote,user,12,17,21,22,50,2011:1|2014:4|2015:7,108
4821525983,@rosavergar23,rosavergar23,🇪🇦Rosavergar23 /♀️💜❤🔻❤️💛💜,user,9,9,53,12,69,2018:2|2019:7,108
3105449247,@percentilx,percentilx,PercentilX,user,2,14,37,31,70,2018:2,107
311881655,@villegarcia,villegarcia,PALOMA,user,5,3,21,3,89,2018:5,107
2951692829,@MeriRozadio,MeriRozadio,Meri Rozadío /❤️,user,12,2,37,2,68,2015:2|2016:6|2017:4,106
14436030,14436030,,,derived,0,60,0,106,0,,106
2255019311,@trileros1,trileros1,Trileros,user,17,5,14,8,45,2014:2|2015:9|2016:3|2019:3,104
61631963,@AAlvarezAlvarez,AAlvarezAlvarez,Ángeles Álvarez 🇪🇸,user,4,52,11,77,14,2014:2|2018:1|2019:1,103
270356445,270356445,,,derived,0,60,0,103,0,,103
483049665,@78Amaia,78Amaia,Amaia Rebollo Frías🌹🌹🌹🌹,user,19,2,25,2,43,2016:5|2018:3|2019:11,102
2993702273,@inesita_mv,inesita_mv,Inés M Villegas,user,9,7,53,10,65,2016:2|2017:1|2018:2|2019:4,102
501018332,@PAISESTE,PAISESTE,PAISESTE,user,5,22,23,60,27,2017:1|2019:4,102
208489805,208489805,,,derived,0,62,0,102,0,,102
513086125,@Aurora_HdzR,Aurora_HdzR,A. Hernández,user,9,3,41,3,71,2015:1|2016:5|2017:2|2018:1,101
147225427,@Kitos_Cant,Kitos_Cant,Marcos M.R.,user,17,6,21,7,43,2016:5|2017:5|2018:7,101
3159246201,@alfredodaniel49,alfredodaniel49,Alfredaniel,user,9,0,41,0,73,2015:2|2016:7,100
241147024,@estherpalomera,estherpalomera,Esther Palomera,user,11,24,12,42,25,2013:3|2014:1|2016:1|2019:6,100
2526152063,@CRISTIN51409197,CRISTIN51409197,CRISTINA RODRIGUEZ,user,13,7,33,14,46,2016:7|2017:6,99
429370316,@encarnadiazg,encarnadiazg,Encarna Diaz/❤️,user,3,34,23,62,28,2017:3,99
1961075984,@josedominguezp2,josedominguezp2,jose dominguez,user,8,0,53,0,75,2016:6|2017:2,99
299046694,299046694,,,derived,0,49,0,99,0,,99
375362685,@Pilarmarco66,Pilarmarco66,Pilar Marco Sarrión/❤️,user,4,23,32,39,47,2016:1|2017:1|2018:2,98
882352167230865408,882352167230865408,,,derived,0,14,0,98,0,,98
1386980088,@m_jose_cuesta,m_jose_cuesta,Maria Jose Cuesta,user,11,15,22,26,38,2014:1|2015:2|2016:6|2017:1|2018:1,97
429272527,@maite6669,maite6669,maite,user,14,6,15,6,49,2015:1|2016:13,97
203994311,@PaquiPastor,PaquiPastor,Paqui Pastor 🌹,user,8,9,47,12,61,2014:2|2015:2|2017:2|2018:1|2019:1,97
601811360,@cachondina,cachondina,Capitán Torrezno,user,16,5,18,6,42,2015:15|2016:1,96
390985257,@francano_,francano_,Fran Cano Molina,user,11,5,34,11,52,2014:7|2015:2|2017:2,96
853680166270377984,@mariaje1956,mariaje1956,Maria/❤️,user,8,5,53,7,64,2018:4|2019:4,95
725593955518320640,@Mercede23860814,Mercede23860814,Mercedes Rodriguez,user,11,2,42,2,60,2016:6|2017:5,95
834027224009420800,@radioteibafm,radioteibafm,Teiba FM,user,12,1,19,1,58,2017:9|2018:3,95
523357260,@Miguel__Lorente,Miguel__Lorente,Miguel Lorente,user,7,10,40,12,61,2017:2|2018:2|2019:3,94
549988573,@PatPresmanes,PatPresmanes,Patricia Presmanes,user,11,2,29,2,59,2013:6|2014:3|2015:2,94
28644681,@victorjavier,victorjavier,Víctor Javier 🇺🇦 🏳️‍🌈 🇵🇱🇪🇸🇪🇺,user,8,14,25,25,45,2014:5|2015:2|2017:1,94
197896849,@chariel9,chariel9,deysi R.❤️,user,10,2,40,2,61,2017:3|2018:1|2019:6,93
19244370,@lolasegurado,lolasegurado,Lola SC/❤️🙋🏼‍♀️💜#Feminismo,user,11,9,37,13,47,2017:1|2018:1|2019:9,93
276221096,@Puerto_Gallego,Puerto_Gallego,PuertoGallego,user,9,28,5,53,13,2015:1|2016:3|2017:2|2018:1|2019:2,93
95749330,@puxapali,puxapali,Diego Valiño Seva,user,14,7,16,19,32,2014:1|2015:4|2016:5|2017:4,93
2575475707,@AidaPFV,AidaPFV,Aída Pérez Flores,user,8,2,48,2,66,2015:1|2016:4|2018:3,92
73350229,@japtapias,japtapias,japtapias,user,3,44,1,80,3,2015:3,92
211250630,@AdrianBarbon,AdrianBarbon,🌹 Adrián Barbón 💙💛,user,1,56,1,87,1,2017:1,91
125036366,@miguelamiguelez,miguelamiguelez,Miguel Á. Miguélez,user,8,13,22,33,34,2014:2|2015:5|2016:1,91
1128006408941776897,@pelusa2856,pelusa2856,Pelusa28,user,7,1,40,1,69,2019:7,91
796261768922361856,@VLCxPedro,VLCxPedro,VLC Comarcas x Rafa,user,1,23,8,80,8,2017:1,91
341398199,@ANDRESPERELLO,ANDRESPERELLO,Andrés Perelló,user,1,50,14,73,14,2017:1,90
4898896349,@compromtido22,compromtido22,LCR,user,5,4,19,5,70,2017:5,90
1569002388,@SaraQuemada,SaraQuemada,Sara Quemada,user,7,6,21,16,53,2014:5|2018:2,90
981470738,@pilcrespher,pilcrespher,maria pilar crespo,user,6,2,13,3,66,2017:6,87
107032578,@srdanielred5,srdanielred5,SrDanielRED5,user,14,4,13,6,39,2016:14,87
545290441,@yosoynaturaleza,yosoynaturaleza,margarita ❤️💚,user,6,3,32,10,59,2017:3|2018:3,87
2734173536,@fcoperezruiz1,fcoperezruiz1,Fco Pérez Ruiz/💓,user,8,17,18,34,28,2014:1|2015:1|2018:1|2019:5,86
2904896141,@gabrielrufian,gabrielrufian,Gabriel Rufián,user,1,73,1,82,1,2017:1,86
391651375,@hal_tycho,hal_tycho,hal_tycho,user,8,0,33,0,62,2016:1|2017:7,86
2653238089,@Iriagal,Iriagal,Iria 🛰️🍀💙,user,2,26,11,65,15,2018:2,86
752918110810898432,@ManuelVM69,ManuelVM69,🔻MANUEL🌹✊💜#YOAPOYOALGOBIERNO,user,5,3,43,5,66,2018:2|2019:3,86
994610125104087040,@SOSKoteKasua,SOSKoteKasua,Kote Cabezudoren Biktimentzat Justizia,user,5,0,22,0,71,2018:5,86
471028961,@mabelsaroman,mabelsaroman,Mabel,user,5,3,29,3,67,2019:5,85
480647848,@Omnia_Somnia,Omnia_Somnia,Omnia Somnia,user,5,20,15,38,32,2018:4|2019:1,85
1375582831,1375582831,,,derived,0,8,0,85,0,,85
1032383648,@entrammbasaguas,entrammbasaguas,Alejandro Entrambasaguas,user,3,12,8,64,11,2017:1|2018:2,84
189823957,@garciaretegui,garciaretegui,Begoña Gª Retegui/YoApoyoAlGobierno❤️🇪🇸,user,7,11,30,26,37,2014:1|2016:1|2017:3|2018:2,84
767113537479213056,@JUKAROLO,JUKAROLO,JuanCarlosrolop💪❤️🌹🌹🌹,user,9,2,29,2,55,2017:4|2018:3|2019:2,84
410949894,@RuizSisniega,RuizSisniega,Joaquin Ruiz 🇪🇦🇪🇺,user,8,15,17,28,32,2014:2|2015:5|2016:1,84
3423936941,@santiama1947,santiama1947,amalia.,user,6,9,44,9,57,2017:4|2018:1|2019:1,84
485692805,@Gomez_G_Javier,Gomez_G_Javier,Javier✝️,user,8,2,22,5,54,2015:5|2016:3,83
418873544,@LaVozdeCasandra,LaVozdeCasandra,Cas,user,6,12,37,22,43,2016:4|2019:2,83
324917375,@MARIAJ_SALADO,MARIAJ_SALADO,María José S 🔻🌹,user,1,45,8,71,8,2016:1,82
271436032,271436032,,,derived,0,21,0,82,0,,82
91694502,91694502,,,derived,0,63,0,82,0,,82
1420878055,@ailopez12358,ailopez12358,ana lopez/❤,user,7,4,40,8,52,2019:7,81
383196706,@PioHueco,PioHueco,Pájaro afónico ☭,user,3,6,12,47,25,2018:3,81
2787542157,2787542157,,,derived,0,34,0,81,0,,81
193432953,@sande_elisa,sande_elisa,MarialaPortuguesa/♥️🌹♥️🌹♥️🌹,user,10,2,29,2,48,2016:2|2017:4|2018:1|2019:3,80
1321182978,@zzadez,zzadez,Esperanza Domínguez. 💜🍀,user,5,12,18,36,29,2015:3|2016:2,80
278235012,@javycor,javycor,Javier/ ❤️,user,5,8,14,34,30,2015:5,79
277018118,277018118,,,derived,0,47,0,79,0,,79
829350493738643456,@carmenacostaca1,carmenacostaca1,Carmen Acosta,user,6,0,43,0,60,2018:4|2019:2,78
798167419537723392,@cintiana1234,cintiana1234,Irene Fernandez Lama,user,6,2,37,2,58,2017:5|2019:1,78
70708822,@claudiacambi,claudiacambi,Maria Claudia Cambi,user,3,44,7,61,8,2015:1|2017:1|2019:1,78
776452392342720514,@LadyPerpleja,LadyPerpleja,NIEVES HERNANDEZ,user,4,16,25,21,45,2017:1|2018:3,78
564865163,@Mariaperezpere,Mariaperezpere,Maria Rodriguez Pere♥️💛💜,user,5,14,31,17,46,2018:2|2019:3,78
228790813,@smarttcom,smarttcom,R.Aranoa #Feijoo inútil,user,10,8,21,15,33,2014:4|2016:6,78
506355289,@VelazquezFidela,VelazquezFidela,Fidela Velazquez,user,9,9,20,15,36,2015:1|2016:8,78
463056907,@frambueso1,frambueso1,Celso Trujillo Rosales 🏛️​​,user,5,4,15,4,58,2018:5,77
1195450324271685632,@GATAMIAU18,GATAMIAU18,GATAMIAU #FUERZA_Y_HONOR,user,8,14,12,19,34,2019:8,77
503657715,@LourdesCabreraD,LourdesCabreraD,Lourdes Cabrera Díaz,user,3,10,18,26,42,2017:3,77
516405086,@RevillaMiguelA,RevillaMiguelA,Miguel Ángel Revilla,user,2,18,4,66,5,2012:2,77
33245408,33245408,,,derived,0,32,0,77,0,,77
480847309,@desconocido300,desconocido300,desconocido 300,user,4,8,29,11,53,2016:1|2017:1|2018:2,76
254166519,@giacometo2,giacometo2,Jose Damian Paños,user,7,3,16,3,52,2014:5|2017:1|2018:1,76
301308940,301308940,,,derived,0,51,0,76,0,,76
52461383,@11plr,11plr,Rafael Pérez,user,13,5,17,5,31,2014:8|2015:3|2017:2,75
534918483,@charoarev,charoarev,charo arevalo,user,7,13,31,14,40,2018:1|2019:6,75
1603499161,@IOARIZOS77,IOARIZOS77,IOARIZOS 🐾,user,6,6,11,15,42,2014:6,75
844543969094701057,@ROSADELA11,ROSADELA11,CASTRAR. NO ABANDONO,user,5,0,31,0,60,2017:5,75
256058270,256058270,,,derived,0,17,0,75,0,,75
725457621856190469,725457621856190469,,,derived,0,37,0,75,0,,75
74205573,74205573,,,derived,0,54,0,75,0,,75
744958291441246208,@dalila_sin,dalila_sin,Dalilasins ♀,user,2,7,50,13,55,2018:1|2019:1,74
379060146,@Luis_Grande_,Luis_Grande_,luis,user,8,0,29,0,50,2014:1|2016:2|2017:2|2018:3,74
2523460137,@sergioliarte_,sergioliarte_,SergioLiarte,user,6,2,42,2,54,2015:4|2016:1|2018:1,74
901120985012871169,@StopSubrogacion,StopSubrogacion,Stop Vientres de Alquiler @StopSubrogacion,user,0,32,0,74,0,,74
1345005890,@antoniobb1953,antoniobb1953,Antonio Barberá,user,3,11,43,18,46,2016:1|2017:1|2018:1,73
2483969935,@CarolPecha,CarolPecha,Carolina Pecharroman,user,2,11,44,22,45,2018:1|2019:1,73
458272777,@Enlaparada,Enlaparada,Álex Parada,user,8,5,33,5,44,2016:3|2018:2|2019:3,73
281002926,@justinaviajera,justinaviajera,justina llorente,user,9,4,32,6,40,2015:1|2016:6|2019:2,73
847820137,@pedroarturomart,pedroarturomart,Pedro Arturo Martí G,user,5,1,17,1,57,2018:5,73
87412655,@Pontepousada,Pontepousada,Muiño&Avogados,user,3,2,33,2,62,2018:3,73
2702589765,@Robertofr63,Robertofr63,ciudadano de Madrid 😌,user,8,3,33,3,46,2016:1|2017:2|2018:1|2019:4,73
65369125,@_anapastor_,_anapastor_,Ana Pastor 🇪🇸,user,8,21,13,25,23,2011:1|2013:5|2014:2,72
405499878,@Pablo_Zuloaga,Pablo_Zuloaga,Pablo Zuloaga /🤍❤️,user,2,35,12,52,14,2017:2,72
3404192938,@santonismo,santonismo,Santoñismo,user,7,3,25,6,45,2016:5|2017:1|2018:1,72
927901370,@VioletaMira,VioletaMira,Violeta Sonia García,user,1,24,1,68,1,2019:1,72
19126207,19126207,,,derived,0,29,0,72,0,,72
1001565462,1001565462,,,derived,0,43,0,72,0,,72
80251375,@AntonioRNaranjo,AntonioRNaranjo,Antonio Naranjo,user,8,2,12,10,37,2011:2|2013:6,71
2706372242,@artacaartacauno,artacaartacauno,Artaca Artaca,user,5,0,34,0,56,2017:3|2018:1|2019:1,71
515502838,@Mariafessevilla,Mariafessevilla,Maria Iglesias,user,2,16,14,50,15,2018:1|2019:1,71
705424979391741952,@aliciasm_g,aliciasm_g,Alicia Sánchez,user,5,0,15,0,55,2017:5,70
945646111,@arquera54,arquera54,Mariana Pineda,user,4,2,27,4,54,2019:4,70
79982342,@IHRF_English,IHRF_English,International Human Rights Foundation,user,5,38,9,43,12,2018:3|2019:2,70
1723241016,@meme_montero,meme_montero,Mercedes Montero /♥🇪🇸🌹🏳️‍🌈🌷,user,4,3,25,3,55,2018:1|2019:3,70
845982356129435648,@Sandom1961,Sandom1961,Juan carlos,user,5,3,38,3,52,2017:5,70
1827236923,@toctocsepuede,toctocsepuede,gabo/❤🌹🇪🇦,user,5,3,33,5,50,2017:4|2018:1,70
23791197,23791197,,,derived,0,27,0,70,0,,70
tweet:977524370729046017,tweet:977524370729046017,,,tweet,0,55,0,70,0,,70
171254337,@ecogrup21,ecogrup21,ecogrup21,user,6,0,29,0,51,2016:1|2017:5,69
383292976,@JavierLopezLop5,JavierLopezLop5,Javier Lopez Lopez,user,9,2,10,8,34,2016:9,69
792725201956003840,@Perona10690463,Perona10690463,Perona M°Jose/❤️,user,7,0,30,0,48,2018:2|2019:5,69
1232423377,@AmoedoPepe,AmoedoPepe,José Manuel Amoedo /♥️,user,4,1,18,1,55,2019:4,68
540108695,@biponat,biponat,nacho,user,10,8,12,8,30,2019:10,68
333930171,@CastroConfi,CastroConfi,Castro Confidencial,user,10,0,26,0,38,2014:3|2016:6|2017:1,68
143897022,@MarianoBeltran,MarianoBeltran,Mariano Beltrán,user,9,24,7,26,15,2018:2|2019:7,68
1044685431995084801,@PIntencional,PIntencional,PadreIntencional🇪🇦🇺🇦,user,4,1,17,3,53,2019:4,68
904243376,@remecardi,remecardi,@remecardi ♥️,user,4,9,25,18,38,2017:3|2019:1,68
148406700,@sandradespacho,sandradespacho,Sandra Pérez García,user,12,5,8,5,27,2014:6|2015:3|2017:1|2019:2,68
2257773066,@SRGOGOL,SRGOGOL,SrGOGOL,user,7,7,21,7,40,2018:3|2019:4,68
2962576809,@fergodani,fergodani,Daniel Fernández,user,2,30,17,42,19,2017:2,67
1600716126,@JCallauBartoli,JCallauBartoli,Joan Callau,user,2,25,14,46,15,2017:1|2018:1,67
710112432803463168,@mhuelvag,mhuelvag,Nihal,user,4,4,28,14,41,2016:4,67
948089726,@pilar_fol,pilar_fol,pilar fol frutos,user,7,4,29,4,42,2016:2|2018:4|2019:1,67
141183245,141183245,,,derived,0,33,0,67,0,,67
1004127728604471296,1004127728604471296,,,derived,0,44,0,67,0,,67
143845920,@aigra,aigra,Alicia/💜❤️💚 🇪🇸🌹🌹,user,3,1,51,1,56,2018:2|2019:1,66
2910853983,@ctxt_es,ctxt_es,CTXT.es,user,1,43,1,62,1,2018:1,66
1604436300,@saluitajh147,saluitajh147,Salud,user,4,2,13,2,52,2019:4,66
431105433,@samboadilla1,samboadilla1,💢 SAMBOADILLA 💢,user,7,8,18,10,35,2015:2|2016:3|2019:2,66
919136722830622722,919136722830622722,,,derived,0,26,0,66,0,,66
22473944,22473944,,,derived,0,29,0,66,0,,66
4857678165,4857678165,,,derived,0,48,0,66,0,,66
2899324157,@JuanCarlosmolo,JuanCarlosmolo,carlos,user,4,3,15,7,46,2018:4,65
1015867329094144005,1015867329094144005,,,derived,0,20,0,65,0,,65
267058747,267058747,,,derived,0,39,0,65,0,,65
233614913,233614913,,,derived,0,40,0,65,0,,65
265365478,@alta1946,alta1946,manuel lopez de caso,user,10,3,18,3,31,2014:2|2015:3|2016:5,64
635630071,@JuanAlonsoUceda,JuanAlonsoUceda,Juan Alonso Uceda/,user,5,1,39,1,48,2016:3|2017:2,64
144600860,@davidcar2,davidcar2,David,user,3,11,13,21,33,2014:3,63
137142571,@Palopil,Palopil,🕊Ꮅαℓσღα/🌹♀♓️ 🇪🇸🇵🇸,user,11,2,17,2,28,2016:1|2017:1|2018:1|2019:8,63
937716770,@venancio120,venancio120,Venancio,user,9,2,23,2,34,2016:2|2017:1|2018:5|2019:1,63
11231412,@Yoriento,Yoriento,@Yoriento (Alfonso Alcántara),user,10,0,21,0,33,2011:9|2012:1,63
2946793630,@JulioAl55385067,JulioAl55385067,Julio Alonso 🇯🇴 REPROBADO,user,10,2,6,2,30,2016:10,62
2403928034,@Marahersa,Marahersa,Mara Hernández/❤,user,9,10,17,10,25,2016:7|2017:2,62
754415485631029248,@Miguel56100574,Miguel56100574,Miguel M .Medina,user,7,2,28,2,39,2017:7,62
412477602,@PacoFerez,PacoFerez,Paco Fernández #soymaestro #yomecuro,user,3,22,20,29,24,2014:1|2016:1|2019:1,62
144865638,@psoesantander,psoesantander,PSOE Santander,user,1,38,5,54,5,2015:1,62
482793916,@Tabernaderufino,Tabernaderufino,MarcoTurismoArnuero,user,3,7,25,15,38,2016:1|2017:1|2018:1,62
90848443,90848443,,,derived,0,11,0,62,0,,62
407997494,@ArgeliaQueralt,ArgeliaQueralt,Argelia Queralt Jiménez ⚖️👩🏽‍💻🗺,user,3,28,13,37,15,2018:3,61
744131513621561344,@Jgarrid25453818,Jgarrid25453818,Jgarrido,user,5,1,36,1,45,2017:2|2018:2|2019:1,61
880562180,@nurygglez,nurygglez,Núria González López,user,3,9,18,14,38,2019:3,61
1146344528036712448,1146344528036712448,,,derived,0,25,0,61,0,,61
279649054,279649054,,,derived,0,52,0,61,0,,61
272472905,@abuelacharo,abuelacharo,CHARO Martín Medina,user,6,3,29,3,39,2016:1|2018:2|2019:3,60
15955822,@esunen,esunen,Ernest Suñé Nicolás,user,4,16,9,33,15,2016:2|2017:2,60
713844713816719360,@jomaesbi1968,jomaesbi1968,Joana Maria Escartín Bisbal,user,5,5,12,23,22,2016:4|2017:1,60
246228727,@Mr_Musk5314,Mr_Musk5314,𝐍𝐔𝐑𝐄𝐋𝐈𝐍𝐊,user,9,2,12,4,29,2016:6|2018:3,60
1004421298628460547,@TaniaCrespo3,TaniaCrespo3,Tania C/❤🇪🇸,user,8,8,19,10,26,2018:3|2019:5,60
1301102590789382149,1301102590789382149,,,derived,0,27,0,60,0,,60
798473245,@EticaA,EticaA,Ética con aspirinas,user,1,9,42,14,42,2019:1,59
1044555611994771456,@Hora_Digital,Hora_Digital,La Hora Digital,user,3,20,17,30,20,2018:2|2019:1,59
426938213,@javiernoriegago,javiernoriegago,Javier Noriega Gómez,user,9,9,11,13,19,2018:4|2019:5,59
998302016886792192,@kenia913,kenia913,kenia91,user,6,4,20,5,36,2018:6,59
960252926517227520,@Marge57112047,Marge57112047,Abc,user,3,1,21,1,49,2019:3,59
40266370,@montserratboix,montserratboix,Montserrat Boix,user,5,15,13,18,26,2016:2|2018:2|2019:1,59
1129284789410893824,1129284789410893824,,,derived,0,24,0,59,0,,59
3336583919,@A110957,A110957,Aro.,user,4,1,31,1,45,2017:4,58
296196713,@conchaminguela1,conchaminguela1,Concha Minguela🌹🍀,user,2,28,8,43,9,2018:1|2019:1,58
1010705413,@JuanyGar63,JuanyGar63,REPUBLICANA,user,5,8,17,8,35,2016:2|2018:2|2019:1,58
404184796,@KelaTaconea,KelaTaconea,KelaTaconea,user,3,12,15,30,19,2014:1|2015:1|2017:1,58
2478709381,@KHOQUORUM,KHOQUORUM,Quorum  C.C.,user,2,4,28,17,35,2018:2,58
1531753578,@M_Petals,M_Petals,F.Brda ~,user,4,0,34,0,46,2017:4,58
492545607,492545607,,,derived,0,10,0,58,0,,58
2564943947,2564943947,,,derived,0,21,0,58,0,,58
196161955,@albrdgzb,albrdgzb,Alberto R. Bueno,user,7,4,21,4,32,2016:6|2019:1,57
296291561,@grupotecniobras,grupotecniobras,Luis Garcia Del Rio,user,4,1,12,1,44,2017:4,57
271993993,@M_A_Reyes,M_A_Reyes,Mr. Yo,user,3,2,18,2,46,2019:3,57
136285586,@marialpeon,marialpeon,María Luisa Peón.,user,12,4,5,4,17,2014:2|2015:5|2018:3|2019:2,57
10244942,@aranchilla,aranchilla,aranchilla,user,3,12,15,20,27,2017:1|2018:2,56
78851707,@malechi09,malechi09,malechi09 💜 #StopDelirioTransGenero. Agente 23774,user,2,3,43,6,44,2018:1|2019:1,56
4408909307,@pilartoro_61,pilartoro_61,Pilar Toro,user,6,6,22,10,28,2016:6,56
444454360,@privilex,privilex,ROBERTO MEDIAVILLA RAMOS,user,6,1,26,1,37,2018:3|2019:3,56
255499883,@reflejo3c,reflejo3c,teresa de angulo,user,4,5,26,7,37,2018:2|2019:2,56
2955739228,@teresapititesa,teresapititesa,Teresa,user,5,0,36,0,41,2018:3|2019:2,56
1653671312718540800,1653671312718540800,,,derived,0,36,0,56,0,,56
305116948,@antirograda,antirograda,Como _Ave_Fenix ?:)♥,user,7,6,15,9,25,2016:7,55
570674414,@IsaiasLafuente,IsaiasLafuente,Isaías Lafuente Zorrilla,user,6,22,8,23,14,2014:3|2015:2|2019:1,55
133469882,@kayaya19,kayaya19,Inma Sánchez,user,3,15,11,33,13,2014:1|2015:2,55
2862215242,@lozomarti,lozomarti,Rosamari Lo💜🔻,user,6,7,15,7,30,2016:6,55
857059482,@MarRosaPSOE,MarRosaPSOE,Mar Rosa,user,2,4,23,5,44,2018:2,55
